58270-000,Araçagi,Paraiba,,-6.854200,-35.360500
89110-000,Gaspar,Santa Catarina ,,-26.924000,-48.982601
77500-000,Porto Nacional,Tocantins,,-10.528300,-48.474400
44775-000,Filadélfia,Bahia,,-10.766300,-40.205601
37910-000,Delfinópolis,Minas Gerais,,-20.367100,-46.711300
88990-000,Praia Grande,Santa Catarina ,,-29.203199,-50.034100
64963-000,Júlio Borges,Piaui,,-10.515800,-44.191799
59182-000,Monte Alegre,Rio Grande do Norte ,,-6.084300,-35.437199
65950-000,Barra do Corda,Maranhao ,,-5.558300,-45.288502
78195-000,Chapada dos Guimarães,Mato Grosso ,,-15.020100,-55.537300
37175-000,Ilicínea,Minas Gerais,,-20.930201,-45.818199
58895-000,Belém do Brejo do Cruz,Paraiba,,-6.162600,-37.405499
85148-000,Campina do Simão,Parana,,-25.084801,-51.784199
25900-000,Magé,Rio de Janeiro ,,-22.634899,-43.120602
46400-000,Caetité,Bahia,,-13.907800,-42.522301
44690-000,Várzea Nova,Bahia,,-11.055200,-41.232300
59650-000,Açu,Rio Grande do Norte ,,-5.584900,-36.925098
15630-000,Pedranópolis,Sao Paulo,,-20.199900,-50.089901
58485-000,São Domingos do Cariri,Paraiba,,-7.567500,-36.363899
56395-000,Lagoa Grande,Pernambuco ,,-8.787000,-40.253601
45436-000,Piraí do Norte,Bahia,,-13.849700,-39.392101
63595-000,Catarina,Ceara,,-6.250200,-39.948700
88100-000,São José,Santa Catarina ,,-27.579800,-48.658401
19560-000,Indiana,Sao Paulo,,-22.125900,-51.260502
12300-000,Jacareí,Sao Paulo,,-23.292999,-45.970501
14490-000,Rifaina,Sao Paulo,,-20.078199,-47.438400
77685-000,Dois Irmãos do Tocantins,Tocantins,,-9.290700,-49.155701
36710-000,Argirita,Minas Gerais,,-21.639099,-42.828602
35880-000,Santo Antônio do Rio Abaixo,Minas Gerais,,-19.250500,-43.252998
64775-000,Bonfim do Piauí,Piaui,,-9.164600,-42.882500
64453-000,Curralinhos,Piaui,,-5.584900,-42.860802
95670-000,Gramado,Rio Grande do Sul,,-29.362499,-50.903198
88260-000,Major Gercino,Santa Catarina ,,-27.423300,-49.057400
15820-000,Pirangi,Sao Paulo,,-21.085699,-48.671902
19920-000,Salto Grande,Sao Paulo,,-22.873600,-49.961899
68488-000,Breu Branco,Para,,-3.765900,-49.225201
58160-000,Olivedos,Paraiba,,-6.994000,-36.238201
97230-000,São João do Polêsine,Rio Grande do Sul,,-29.633900,-53.473701
45260-000,Poções,Bahia,,-14.582900,-40.276199
65714-000,Marajá do Sena,Maranhao ,,-4.700100,-45.631401
59324-000,Jardim de Piranhas,Rio Grande do Norte ,,-6.271000,-37.245602
59585-000,São Miguel de Touros,Rio Grande do Norte ,,-5.186600,-35.713001
15420-000,Guaraci,Sao Paulo,,-20.416500,-49.005199
55578-000,Tamandaré,Pernambuco ,,-8.748700,-35.139400
83540-000,Rio Branco do Sul,Parana,,-25.040300,-49.355900
28545-000,Macuco,Rio de Janeiro ,,-21.988001,-42.259499
37905-000,Fortaleza de Minas,Minas Gerais,,-20.881701,-46.774399
39915-000,Mata Verde,Minas Gerais,,-15.767900,-40.698799
35625-000,Quartel Geral,Minas Gerais,,-19.287201,-45.584301
95260-000,Nova Roma do Sul,Rio Grande do Sul,,-28.990900,-51.414398
88914-000,Balneário Arroio do Silva,Santa Catarina ,,-29.007000,-49.478500
13260-000,Morungaba,Sao Paulo,,-22.883200,-46.786999
45280-000,Iguaí,Bahia,,-14.618200,-40.061600
38270-000,Campina Verde,Minas Gerais,,-19.461100,-49.739700
37165-000,Campo do Meio,Minas Gerais,,-21.125999,-45.795700
58158-000,Seridó,Paraiba,,-6.934200,-36.402199
88740-000,Armazém,Santa Catarina ,,-28.224100,-49.007801
79190-000,Terenos,Mato Grosso do Sul,,-20.420700,-55.105999
35603-000,Araújos,Minas Gerais,,-19.875401,-45.156799
08570-000,Itaquaquecetuba,Sao Paulo,,-23.458099,-46.329201
77613-000,Lagoa do Tocantins,Tocantins,,-10.337200,-47.481300
68815-000,Curralinho,Para,,-1.582400,-49.987000
84140-000,Porto Amazonas,Parana,,-25.539000,-49.901798
36265-000,Cipotânea,Minas Gerais,,-20.930300,-43.365501
17790-000,Pracinha,Sao Paulo,,-21.840000,-51.080299
49120-000,Itaporanga d'Ajuda,Sergipe,,-11.070900,-37.333000
43700-000,Simões Filho,Bahia,,-12.778300,-38.382198
78370-000,Nova Olímpia,Mato Grosso ,,-14.798900,-57.428902
58200-000,Guarabira,Paraiba,,-6.879600,-35.441200
84940-000,Siqueira Campos,Parana,,-23.626699,-49.772800
75350-000,Guapó,Goias,,-16.911699,-49.605900
44718-000,Ourolândia,Bahia,,-10.838000,-41.028400
36923-000,Luisburgo,Minas Gerais,,-20.446400,-42.072899
35770-000,Caetanópolis,Minas Gerais,,-19.334700,-44.410000
35440-000,Dom Silvério,Minas Gerais,,-20.127300,-42.946499
68548-000,Sapucaia,Para,,-6.847900,-49.500599
64758-000,Queimada Nova,Piaui,,-8.540000,-41.247501
27200-000,Volta Redonda,Rio de Janeiro ,,-22.519800,-44.078999
59194-000,Baía Formosa,Rio Grande do Norte ,,-6.430100,-35.050499
65723-000,Bernardo do Mearim,Maranhao ,,-4.671700,-44.642799
78685-000,Araguaiana,Mato Grosso ,,-14.994600,-51.800499
89248-000,Garuva,Santa Catarina ,,-26.060499,-48.870800
39598-000,Cristália,Minas Gerais,,-16.725500,-42.818699
59250-000,Senador Elói de Souza,Rio Grande do Norte ,,-6.040100,-35.657299
98230-000,Quinze de Novembro,Rio Grande do Sul,,-28.744400,-53.116501
79785-000,Angélica,Mato Grosso do Sul,,-22.027800,-53.866699
78575-000,Juara,Mato Grosso ,,-11.098300,-57.491600
89247-000,Balneário Barra do Sul,Santa Catarina ,,-26.418900,-48.651501
14340-000,Brodowski,Sao Paulo,,-21.050600,-47.617298
13530-000,Itirapina,Sao Paulo,,-22.304501,-47.834499
76493-000,Amaralina,Goias,,-13.813900,-49.632099
62180-000,Pacujá,Ceara,,-3.967500,-40.676899
59270-000,Bom Jesus,Rio Grande do Norte ,,-6.008800,-35.583801
69348-000,Iracema,Roraima,,2.376600,-62.702000
86170-000,Sertanópolis,Parana,,-23.017900,-51.034698
99560-000,Sarandi,Rio Grande do Sul,,-27.923500,-52.934700
19570-000,Regente Feijó,Sao Paulo,,-22.223301,-51.292099
78340-000,Juruena,Mato Grosso ,,-10.289900,-58.653000
85960-000,Marechal Cândido Rondon,Parana,,-24.607300,-54.146702
17500-000,Marília,Sao Paulo,,-22.187099,-49.995201
19260-000,Mirante do Paranapanema,Sao Paulo,,-22.351101,-51.971298
64138-000,Lagoa Alegre,Piaui,,-4.495100,-42.565498
19870-000,Florínia,Sao Paulo,,-22.872200,-50.689800
15823-000,Elisiário,Sao Paulo,,-21.155199,-49.091099
56000-000,Salgueiro,Pernambuco ,,-8.078700,-39.056599
98985-000,Porto Vera Cruz,Rio Grande do Sul,,-27.762400,-54.900902
62670-000,São Gonçalo do Amarante,Ceara,,-3.566100,-39.067299
38140-000,Prata,Minas Gerais,,-19.373501,-48.943600
39728-000,Sardoá,Minas Gerais,,-18.773500,-42.403000
37922-000,Vargem Bonita,Minas Gerais,,-20.405600,-46.314301
86150-000,Alvorada do Sul,Parana,,-22.809299,-51.274200
89828-000,Lajeado Grande,Santa Catarina ,,-26.850500,-52.540699
56580-000,Ibimirim,Pernambuco ,,-8.564700,-37.597000
29950-000,Jaguaré,Espirito Santo,,-18.991899,-39.975201
29615-000,Laranja da Terra,Espirito Santo,,-19.865801,-41.056999
88540-000,Otacílio Costa,Santa Catarina ,,-27.514500,-49.949001
18240-000,Angatuba,Sao Paulo,,-23.474501,-48.425701
08500-000,Ferraz de Vasconcelos,Sao Paulo,,-23.561501,-46.374901
65938-000,Ribamar Fiquene,Maranhao ,,-5.934400,-47.297901
25780-000,São José do Vale do Rio Preto,Rio de Janeiro ,,-22.170601,-42.916500
99760-000,Itatiba do Sul,Rio Grande do Sul,,-27.363001,-52.490700
49640-000,Santa Rosa de Lima,Sergipe,,-10.631400,-37.228699
62140-000,Massapê,Ceara,,-3.509100,-40.366501
58590-000,São João do Cariri,Paraiba,,-7.484600,-36.486000
39855-000,Ouro Verde de Minas,Minas Gerais,,-18.034300,-41.294701
37564-000,Borda da Mata,Minas Gerais,,-22.251101,-46.167099
37160-000,Campos Gerais,Minas Gerais,,-21.247101,-45.713902
89860-000,Marema,Santa Catarina ,,-26.797701,-52.620499
17470-000,Duartina,Sao Paulo,,-22.405001,-49.422501
36320-000,Prados,Minas Gerais,,-21.107599,-44.064800
86820-000,Califórnia,Parana,,-23.663401,-51.328201
86330-000,Leópolis,Parana,,-23.025000,-50.725601
78880-000,Vera,Mato Grosso ,,-12.466100,-55.348099
35365-000,Abre Campo,Minas Gerais,,-20.272699,-42.439098
58399-000,Algodão de Jandaíra,Paraiba,,-6.869900,-35.977200
64468-000,Olho d'Água do Piauí,Piaui,,-5.848500,-42.539398
12955-000,Bom Jesus dos Perdões,Sao Paulo,,-23.164900,-46.471199
69470-000,Tefé,Amazonas ,,-4.522300,-65.604500
44530-000,Sapeaçu,Bahia,,-12.772000,-39.238499
64450-000,Monsenhor Gil,Piaui,,-5.641600,-42.548801
96495-000,Candiota,Rio Grande do Sul,,-31.490900,-53.702702
13540-000,Corumbataí,Sao Paulo,,-22.216999,-47.599602
45770-000,Maiquinique,Bahia,,-15.699000,-40.264099
84345-000,Ventania,Parana,,-24.142000,-50.223701
86640-000,Cafeara,Parana,,-22.799801,-51.714298
85825-000,Santa Tereza do Oeste,Parana,,-25.044399,-53.619400
59780-000,Caraúbas,Rio Grande do Norte ,,-5.867700,-37.565201
92990-000,Eldorado do Sul,Rio Grande do Sul,,-30.089001,-51.534000
14530-000,Miguelópolis,Sao Paulo,,-20.188000,-48.163101
44695-000,Capim Grosso,Bahia,,-11.294200,-39.955700
65840-000,São Raimundo das Mangabeiras,Maranhao ,,-6.958500,-45.743099
78840-000,Campo Verde,Mato Grosso ,,-15.379300,-54.929501
38195-000,Conquista,Minas Gerais,,-19.868401,-47.633499
58775-000,Igaracy,Paraiba,,-7.138600,-38.135300
58760-000,Olho d'Água,Paraiba,,-7.261100,-37.732399
59590-000,São Bento do Norte,Rio Grande do Norte ,,-5.171500,-36.053902
93200-000,Sapucaia do Sul,Rio Grande do Sul,,-29.818300,-51.155300
46760-000,Ibicoara,Bahia,,-13.376600,-41.340801
45870-000,Mascote,Bahia,,-15.640400,-39.428001
17650-000,Herculândia,Sao Paulo,,-21.962000,-50.384800
36960-000,Pocrane,Minas Gerais,,-19.575001,-41.562698
35525-000,Rio Manso,Minas Gerais,,-20.249201,-44.340302
59390-000,Lagoa Nova,Rio Grande do Norte ,,-6.110200,-36.546101
95355-000,Guabiju,Rio Grande do Sul,,-28.588200,-51.647701
95530-000,Maquiné,Rio Grande do Sul,,-29.576099,-50.259899
88420-000,Agrolândia,Santa Catarina ,,-27.463900,-49.837601
46446-000,Feira da Mata,Bahia,,-14.132000,-44.252800
48870-000,Nordestina,Bahia,,-10.896900,-39.451401
19820-000,Tarumã,Sao Paulo,,-22.761101,-50.603298
77660-000,Miranorte,Tocantins,,-9.391100,-48.666000
13780-000,Divinolândia,Sao Paulo,,-21.664600,-46.704498
19000-000,Presidente Prudente,Sao Paulo,,-21.958300,-51.324200
64520-000,Francinópolis,Piaui,,-6.410300,-42.246399
94800-000,Alvorada,Rio Grande do Sul,,-29.989000,-51.037201
55780-000,Frei Miguelinho,Pernambuco ,,-7.942100,-35.890701
37478-000,Soledade de Minas,Minas Gerais,,-22.022200,-45.042702
58840-000,Pombal,Paraiba,,-6.806900,-37.870098
39314-000,Chapada Gaúcha,Minas Gerais,,-15.579300,-45.412399
39328-000,Ponto Chique,Minas Gerais,,-16.637699,-44.938000
88550-000,Ponte Alta,Santa Catarina ,,-27.425699,-50.293598
46100-000,Brumado,Bahia,,-14.152600,-41.603699
45850-000,Itagimirim,Bahia,,-16.134701,-39.816502
36836-000,Alto Caparaó,Minas Gerais,,-20.527500,-41.964500
35560-000,Santo Antônio do Monte,Minas Gerais,,-20.079901,-45.305901
64745-000,São Francisco de Assis do Piauí,Piaui,,-8.123300,-41.480598
95718-000,Monte Belo do Sul,Rio Grande do Sul,,-29.131800,-51.642899
17180-000,Iacanga,Sao Paulo,,-21.907400,-49.059200
45305-000,Elísio Medrado,Bahia,,-12.954300,-39.505798
78180-000,Santo Antônio do Leverger,Mato Grosso ,,-16.785801,-55.313301
36910-000,Santa Margarida,Minas Gerais,,-20.435699,-42.270599
85530-000,Clevelândia,Parana,,-26.305300,-52.368000
85240-000,Mato Rico,Parana,,-24.706900,-52.240898
12140-000,São Luís do Paraitinga,Sao Paulo,,-23.260599,-45.227200
62970-000,Alto Santo,Ceara,,-5.524100,-38.209202
65206-000,Pedro do Rosário,Maranhao ,,-2.857000,-45.456402
49980-000,Neópolis,Sergipe,,-10.357000,-36.668701
56540-000,Tupanatinga,Pernambuco ,,-8.737400,-37.230701
45820-000,Eunápolis,Bahia,,-16.312201,-39.670200
64868-000,Baixa Grande do Ribeiro,Piaui,,-8.691700,-45.125801
95840-000,Triunfo,Rio Grande do Sul,,-29.822500,-51.560299
49290-000,Itabaianinha,Sergipe,,-11.269900,-37.792099
57380-000,São Brás,Alagoas ,,-10.124100,-36.850399
65130-000,Paço do Lumiar,Maranhao ,,-2.480200,-44.110500
33000-000,Santa Luzia,Minas Gerais,,-19.735399,-43.826500
83850-000,Agudos do Sul,Parana,,-26.046200,-49.311901
59420-000,Ruy Barbosa,Rio Grande do Norte ,,-5.885600,-35.915501
76310-000,Rialma,Goias,,-15.328900,-49.536301
69195-000,Boa Vista do Ramos,Amazonas ,,-3.147800,-57.625000
79470-000,Rio Negro,Mato Grosso do Sul,,-19.446199,-54.979500
96760-000,Tapes,Rio Grande do Sul,,-30.714701,-51.416401
89930-000,São José do Cedro,Santa Catarina ,,-26.481300,-53.562801
44750-000,Caldeirão Grande,Bahia,,-11.043500,-40.295101
36212-000,Barroso,Minas Gerais,,-21.178900,-43.957100
59168-000,Senador Georgino Avelino,Rio Grande do Norte ,,-6.148400,-35.133499
95783-000,Pareci Novo,Rio Grande do Sul,,-29.611500,-51.426899
69680-000,Santo Antônio do Içá,Amazonas ,,-3.090000,-68.759201
35536-000,Piracema,Minas Gerais,,-20.519199,-44.417500
35498-000,Jeceaba,Minas Gerais,,-20.555799,-44.031101
87280-000,Iretama,Parana,,-24.344101,-52.106499
86140-000,Primeiro de Maio,Parana,,-22.871000,-51.089001
75760-000,Cumari,Goias,,-18.316000,-48.163799
65274-000,Nova Olinda do Maranhão,Maranhao ,,-2.926900,-45.741199
36255-000,Aracitaba,Minas Gerais,,-21.352400,-43.408600
95345-000,Protásio Alves,Rio Grande do Sul,,-28.744101,-51.496201
58698-000,Cacimbas,Paraiba,,-7.231800,-37.099800
59790-000,Governador Dix-Sept Rosado,Rio Grande do Norte ,,-5.408700,-37.511902
78795-000,Pedra Preta,Mato Grosso ,,-16.763800,-54.163399
95572-000,Mampituba,Rio Grande do Sul,,-29.261499,-50.010700
78400-000,Diamantino,Mato Grosso ,,-14.022400,-56.777401
49390-000,Salgado,Sergipe,,-11.074500,-37.467800
58550-000,Prata,Paraiba,,-7.712500,-37.094101
87770-000,São Carlos do Ivaí,Parana,,-23.354799,-52.520699
14180-000,Pontal,Sao Paulo,,-20.966101,-48.068600
49100-000,São Cristóvão,Sergipe,,-10.944500,-37.241199
49260-000,Umbaúba,Sergipe,,-11.439500,-37.686100
73770-000,Alto Paraíso de Goiás,Goias,,-14.182000,-47.459000
45200-000,Jequié,Bahia,,-13.923000,-40.083698
29230-000,Anchieta,Espirito Santo,,-20.734200,-40.700600
56550-000,Itaíba,Pernambuco ,,-8.989000,-37.295502
64920-000,Cristino Castro,Piaui,,-8.690400,-44.048100
65335-000,Bela Vista do Maranhão,Maranhao ,,-3.791400,-45.295502
64400-000,Amarante,Piaui,,-6.391700,-42.865200
35800-000,Ferros,Minas Gerais,,-19.238001,-42.970200
85555-000,Palmas,Parana,,-26.405701,-51.820301
98918-000,Boa Vista do Buricá,Rio Grande do Sul,,-27.680201,-54.109299
89817-000,Guatambú,Santa Catarina ,,-27.110500,-52.789398
49700-000,Capela,Sergipe,,-10.428300,-37.056702
49670-000,Feira Nova,Sergipe,,-10.317200,-37.338501
44255-000,Irará,Bahia,,-12.049000,-38.736198
79290-000,Bonito,Mato Grosso do Sul,,-20.910400,-56.338600
73750-000,Planaltina,Goias,,-15.214600,-47.886799
77780-000,Arapoema,Tocantins,,-7.719400,-49.032799
78945-800,Cujubim,Rondonia,,-8.978200,-62.442501
44642-000,Nova Fátima,Bahia,,-11.566100,-39.586102
37514-000,Delfim Moreira,Minas Gerais,,-22.511600,-45.289700
76245-000,Bom Jardim de Goiás,Goias,,-16.270300,-52.056801
39400-000,Montes Claros,Minas Gerais,,-16.587900,-43.900002
89535-000,Ponte Alta do Norte,Santa Catarina ,,-27.181299,-50.435799
95948-000,Travesseiro,Rio Grande do Sul,,-29.288099,-52.099701
79900-000,Ponta Porã,Mato Grosso do Sul,,-22.016001,-55.726799
98760-000,Chiapetta,Rio Grande do Sul,,-27.976299,-53.920502
89198-000,Rio do Campo,Santa Catarina ,,-26.860901,-50.112000
16310-000,Alto Alegre,Sao Paulo,,-21.631500,-50.195999
14570-000,Buritizal,Sao Paulo,,-20.213400,-47.707802
19840-000,Maracaí,Sao Paulo,,-22.662500,-50.798000
73900-000,Posse,Goias,,-14.245100,-46.469601
56895-000,Santa Cruz da Baixa Verde,Pernambuco ,,-7.848200,-38.153400
62850-000,Cascavel,Ceara,,-4.270000,-38.273800
64640-000,Santo Antônio de Lisboa,Piaui,,-6.872300,-41.222801
98975-000,Campina das Missões,Rio Grande do Sul,,-27.987301,-54.830200
15230-000,Adolfo,Sao Paulo,,-21.285299,-49.654999
61600-000,Caucaia,Ceara,,-3.782200,-38.802502
65385-000,São João do Carú,Maranhao ,,-3.591000,-46.359600
39640-000,Berilo,Minas Gerais,,-16.863400,-42.488899
59230-000,Campo Redondo,Rio Grande do Norte ,,-6.245800,-36.219700
57760-000,Chã Preta,Alagoas ,,-9.229200,-36.330502
44260-000,Santanópolis,Bahia,,-12.024200,-38.880100
65440-000,São Benedito do Rio Preto,Maranhao ,,-3.331000,-43.740398
36330-000,Coronel Xavier Chaves,Minas Gerais,,-21.028700,-44.202202
39655-000,Leme do Prado,Minas Gerais,,-17.052500,-42.745899
85430-000,Braganey,Parana,,-24.790199,-53.088600
75985-000,São João da Paraúna,Goias,,-16.823900,-50.353199
44610-000,Pintadas,Bahia,,-11.923100,-39.977798
65505-000,Afonso Cunha,Maranhao ,,-4.212200,-43.235699
35198-000,Ipaba,Minas Gerais,,-19.405600,-42.360699
95380-000,Esmeralda,Rio Grande do Sul,,-27.983500,-51.194099
97210-000,Formigueiro,Rio Grande do Sul,,-29.969400,-53.467400
76120-000,Aurilândia,Goias,,-16.676800,-50.525799
68925-000,Santana,Amapa,,0.181300,-51.388401
65948-000,Itaipava do Grajaú,Maranhao ,,-5.179700,-45.647598
77318-000,Novo Jardim,Tocantins,,-11.751500,-46.541401
79370-000,Ladário,Mato Grosso do Sul,,-19.105101,-57.584202
39765-000,Paulistas,Minas Gerais,,-18.433901,-42.866001
59586-000,Parazinho,Rio Grande do Norte ,,-5.277200,-35.932400
76370-000,Pilar de Goiás,Goias,,-14.530000,-49.510899
37795-000,Andradas,Minas Gerais,,-22.069799,-46.572300
68198-000,Trairão,Para,,-5.102500,-55.958199
75000-000,Anápolis,Goias,,-16.288601,-49.016399
76395-000,Santa Rita do Novo Destino,Goias,,-14.826600,-49.059399
89665-000,Capinzal,Santa Catarina ,,-27.429701,-51.657101
18400-000,Itapeva,Sao Paulo,,-23.947001,-48.838299
58853-000,São Domingos de Pombal,Paraiba,,-6.807300,-37.916599
59594-000,Jandaíra,Rio Grande do Norte ,,-5.378900,-36.098301
13315-000,Cabreúva,Sao Paulo,,-23.314899,-47.076302
36510-000,Rodeiro,Minas Gerais,,-21.212500,-42.840900
38794-000,Varjão de MInas,Minas Gerais,,-18.456200,-45.898499
65299-000,Centro Novo do Maranhão,Maranhao ,,-3.316700,-46.793598
39745-000,Senhora do Porto,Minas Gerais,,-18.902700,-43.085800
85195-000,Reserva do Iguaçu,Parana,,-25.847799,-51.946499
95000-000,Caxias do Sul,Rio Grande do Sul,,-29.066900,-50.959999
63220-000,Caririaçu,Ceara,,-7.041700,-39.254200
63700-000,Crateús,Ceara,,-5.250800,-40.743301
37440-000,Caxambu,Minas Gerais,,-21.960199,-44.952999
68555-000,Xinguara,Para,,-6.853700,-49.463501
96888-000,Herveiras,Rio Grande do Sul,,-29.438601,-52.673698
88710-000,Treze de Maio,Santa Catarina ,,-28.539200,-49.145000
55450-000,Lagoa dos Gatos,Pernambuco ,,-8.679600,-35.889801
46300-000,Caculé,Bahia,,-14.388300,-42.415199
78790-000,Itiquira,Mato Grosso ,,-17.394400,-54.769901
34990-000,Nova União,Minas Gerais,,-19.643600,-43.577999
18530-000,Tietê,Sao Paulo,,-23.042000,-47.714298
57470-000,Olho d'Água do Casado,Alagoas ,,-9.456500,-37.834999
44320-000,Conceição da Feira,Bahia,,-12.506900,-38.994701
35667-000,Pequi,Minas Gerais,,-19.610399,-44.633598
83840-000,Quitandinha,Parana,,-25.901300,-49.505199
84950-000,Wenceslau Braz,Parana,,-23.888100,-49.791500
55435-000,São João,Pernambuco ,,-8.863200,-36.390999
46620-000,Contendas do Sincorá,Bahia,,-13.796000,-41.049999
39816-000,Catuji,Minas Gerais,,-17.363300,-41.481800
89194-000,Mirim Doce,Santa Catarina ,,-27.173201,-50.188702
45330-000,Cravolândia,Bahia,,-13.470200,-39.754902
65665-000,São João dos Patos,Maranhao ,,-6.517800,-43.597801
39945-000,Palmópolis,Minas Gerais,,-16.778400,-40.374699
16680-000,Avaí,Sao Paulo,,-22.177900,-49.305099
76343-000,São Patrício,Goias,,-15.344300,-49.832901
65279-000,Presidente Médici,Maranhao ,,-2.387300,-45.841301
37780-000,Caldas,Minas Gerais,,-21.886700,-46.359200
86780-000,Flórida,Parana,,-23.112700,-51.978600
69435-000,Manaquiri,Amazonas ,,-3.790500,-60.707199
45760-000,Macarani,Bahia,,-15.557000,-40.390499
19990-000,Platina,Sao Paulo,,-22.628099,-50.222099
64222-000,Cajueiro da Praia,Piaui,,-2.987500,-41.354401
59164-000,Nísia Floresta,Rio Grande do Norte ,,-6.062400,-35.169102
15313-000,Nova Castilho,Sao Paulo,,-20.785299,-50.349602
35177-000,Antônio Dias,Minas Gerais,,-19.562300,-42.888500
89515-000,Lebon Régis,Santa Catarina ,,-26.885201,-50.678101
65400-000,Codó,Maranhao ,,-4.599500,-43.855999
15350-000,Auriflama,Sao Paulo,,-20.621599,-50.593700
64705-000,Bela Vista do Piauí,Piaui,,-7.916100,-41.900902
01000-000,São Paulo,Sao Paulo,,-23.627001,-46.634998
63275-000,Jati,Ceara,,-7.704700,-38.943600
35248-000,Goiabeira,Minas Gerais,,-19.029600,-41.227200
19190-000,Santo Expedito,Sao Paulo,,-21.829800,-51.369900
75440-000,Brazabrantes,Goias,,-16.379101,-49.384499
75790-000,Urutaí,Goias,,-17.416599,-48.197899
44490-000,Aratuípe,Bahia,,-13.093600,-39.082600
45320-000,Santa Inês,Bahia,,-13.266200,-39.833099
59565-000,Taipu,Rio Grande do Norte ,,-5.519400,-35.581299
15250-000,União Paulista,Sao Paulo,,-20.888000,-49.891399
65760-000,Presidente Dutra,Maranhao ,,-5.304800,-44.505100
87970-000,Nova Londrina,Parana,,-22.761101,-52.944099
65540-000,Santa Quitéria do Maranhão,Maranhao ,,-3.414900,-42.777599
37418-000,São Thomé das Letras,Minas Gerais,,-21.739401,-44.968102
64490-000,Regeneração,Piaui,,-6.278400,-42.481701
45215-000,Lafaiete Coutinho,Bahia,,-13.620300,-40.204399
44150-000,Santa Bárbara,Bahia,,-11.917700,-38.992100
64730-000,Campinas do Piauí,Piaui,,-7.679100,-41.879398
75420-000,Damolândia,Goias,,-16.251101,-49.345001
62685-000,Paraipaba,Ceara,,-3.413400,-39.169800
85485-000,Três Barras do Paraná,Parana,,-25.422199,-53.231499
49565-000,Macambira,Sergipe,,-10.685500,-37.599998
49770-000,Maruim,Sergipe,,-10.726900,-37.110199
55240-000,Poção,Pernambuco ,,-8.213800,-36.722698
89905-000,Bandeirante,Santa Catarina ,,-26.768600,-53.649101
15773-000,Nova Canaã Paulista,Sao Paulo,,-20.370199,-50.906200
68707-000,Primavera,Para,,-0.949500,-47.110401
58818-000,São Francisco,Paraiba,,-6.633000,-38.037800
84350-000,Ortigueira,Parana,,-24.127199,-51.000702
59219-000,Brejinho,Rio Grande do Norte ,,-6.240100,-35.404701
13280-000,Vinhedo,Sao Paulo,,-23.054001,-46.981300
57130-000,Santa Luzia do Norte,Alagoas ,,-9.610800,-35.829201
62375-000,Carnaubal,Ceara,,-4.121000,-41.013699
89380-000,Monte Castelo,Santa Catarina ,,-26.616501,-50.288502
67000-000,Ananindeua,Para,,-1.346100,-48.382900
95320-000,Nova Prata,Rio Grande do Sul,,-28.727400,-51.578999
36123-000,Simão Pereira,Minas Gerais,,-21.966299,-43.290298
99255-000,Montauri,Rio Grande do Sul,,-28.665001,-52.053902
45638-000,Coaraci,Bahia,,-14.644900,-39.593800
44850-000,Morro do Chapéu,Bahia,,-11.254100,-41.363602
78700-000,Rondonópolis,Mato Grosso ,,-16.433201,-54.637199
36847-000,Pedra Dourada,Minas Gerais,,-20.826401,-42.151501
89580-000,Fraiburgo,Santa Catarina ,,-27.047899,-50.806900
14955-000,Borborema,Sao Paulo,,-21.629101,-49.043701
44890-000,Canarana,Bahia,,-11.667800,-41.737598
44920-000,João Dourado,Bahia,,-11.148800,-41.404400
37615-000,Senador Amaral,Minas Gerais,,-22.553600,-46.224201
68638-000,Rondon do Pará,Para,,-4.439800,-48.592300
58520-000,São João do Tigre,Paraiba,,-8.109100,-36.797699
96193-000,Chuvisca,Rio Grande do Sul,,-30.776501,-52.002201
18325-000,Barra do Chapéu,Sao Paulo,,-24.440500,-49.086102
65345-000,Igarapé do Meio,Maranhao ,,-3.725100,-45.109699
65468-000,Matões do Norte,Maranhao ,,-3.778800,-44.407501
83400-000,Colombo,Parana,,-25.301300,-49.169601
64548-000,Wall Ferraz,Piaui,,-7.295300,-41.837299
89300-000,Mafra,Santa Catarina ,,-26.279400,-49.844101
73820-000,Nova Roma,Goias,,-13.840800,-47.008301
78285-000,São José dos Quatro Marcos,Mato Grosso ,,-15.516100,-58.324299
58860-000,Paulista,Paraiba,,-6.595000,-37.609699
55170-000,Brejo da Madre de Deus,Pernambuco ,,-8.051100,-36.226700
39355-000,São João da Lagoa,Minas Gerais,,-16.878700,-44.342098
85568-000,Saudade do Iguaçu,Parana,,-25.704700,-52.608200
89638-000,Vargem,Santa Catarina ,,-27.456699,-50.957901
11925-000,Ilha Comprida,Sao Paulo,,-24.877899,-47.747601
15700-000,Jales,Sao Paulo,,-20.288799,-50.558102
77785-000,Pau d'Arco,Tocantins,,-7.558800,-48.937000
84450-000,Ipiranga,Parana,,-25.015900,-50.554798
59213-000,Japi,Rio Grande do Norte ,,-6.438000,-35.921902
45445-000,Camamu,Bahia,,-14.018100,-39.223999
35655-000,Onça de Pitangui,Minas Gerais,,-19.710400,-44.746498
39705-000,São João Evangelista,Minas Gerais,,-18.508499,-42.782200
64540-000,Ipiranga do Piauí,Piaui,,-6.846300,-41.746899
97220-000,Faxinal do Soturno,Rio Grande do Sul,,-29.572001,-53.473301
57580-000,Major Isidoro,Alagoas ,,-9.516800,-36.964901
